job_id,rating,position,company,job_city,job_state_code,sal_low,sal_high,link
2971196738,2.4,data scientist,Catalina Marketing,Saint Louis,MO,88,128,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=136406&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a6aaffc5&cb=1541976086053&jobListingId=2971196738
2998825279,2.9,data scientist,Wiser Company,Saint Louis,MO,92,137,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=283198&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_982ed427&cb=1541976086054&jobListingId=2998825279
2969851932,3.5,data scientist,Mercy,Saint Louis,MO,82,120,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=133751&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_72f249b6&cb=1541976086055&jobListingId=2969851932
2911565646,3.8,data scientist,Pyramid Consulting,Chesterfield,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=349930&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_869cda54&cb=1541976086057&jobListingId=2911565646
2953252332,3.6,data scientist,EMD Serono,Saint Louis,MO,92,136,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=321738&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_83f2d326&cb=1541976086058&jobListingId=2953252332
3020295146,4.5,data scientist - intermediate,Technology Partners,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=431778&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8aa1812e&cb=1541976086059&jobListingId=3020295146
2851344559,3.6,statistician / data scientist,Raytheon,Saint Louis,MO,92,136,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=133207&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e780b64e&cb=1541976086060&jobListingId=2851344559
3016891939,4.3,data scientist,Rose International,Chesterfield,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=4120&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f9adf874&cb=1541976086062&jobListingId=3016891939
2997658416,3.5,data scientist,BAE Systems,Saint Louis,MO,88,132,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=133677&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e8d1f18c&cb=1541976086063&jobListingId=2997658416
2694396090,3.6,data scientist ii,Commerce Bank,Saint Louis,MO,61,91,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=134148&s=58&guid=0000016704efd401b4cf2f6e64b61394&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_65a5c354&cb=1541976086064&jobListingId=2694396090
